ts_code,symbol,name,k,d,j,簇
000932.SZ,932,华菱钢铁,81.82265231351984,79.69994016957605,86.06807660140743,0.0
000933.SZ,933,神火股份,60.21584232021968,46.20908433928676,88.22935828208551,2.0
000935.SZ,935,四川双马,71.64586836730388,59.11693858407116,96.70372793376931,0.0
000936.SZ,936,华西股份,44.67606114409888,30.177623121554923,73.67293718918681,1.0
000937.SZ,937,冀中能源,72.15757846563343,52.83443087760119,110.80387364169792,0.0
000938.SZ,938,紫光股份,70.80461413075771,59.25592802724412,93.90198633778488,2.0
000948.SZ,948,南天信息,62.3966230900542,44.19587839858872,98.79811247298515,2.0
000949.SZ,949,新乡化纤,75.61613333916904,55.271452929661166,116.3054941581848,0.0
000950.SZ,950,重药控股,74.34240933398499,54.132542695314,114.76214261132696,0.0
000951.SZ,951,中国重汽,84.85574607364151,82.4878970895332,89.59144404185813,0.0
000952.SZ,952,广济药业,80.86481930381771,61.42705088779644,119.74035613586024,0.0
000953.SZ,953,河化股份,62.47593274464526,45.76665534914604,95.89448753564372,2.0
000955.SZ,955,欣龙控股,69.58496549853538,52.53503520923449,103.68482607713716,2.0
000957.SZ,957,中通客车,67.06731590445898,48.707673516455145,103.78660068046663,2.0
000958.SZ,958,东方能源,58.79155943996949,53.025664197106416,70.32334992569564,2.0
000959.SZ,959,首钢股份,82.84569757483092,71.06666156158838,106.403769601316,0.0
000960.SZ,960,锡业股份,80.29071516208616,66.99917748514919,106.87379051596012,0.0
000961.SZ,961,中南建设,87.40653232056556,79.70639424105714,102.80680847958236,0.0
000962.SZ,962,东方钽业,73.00345867969116,58.15052392008066,102.70932819891216,0.0
000963.SZ,963,华东医药,83.72694223932169,72.19876929791688,106.7832881221313,0.0
000965.SZ,965,天保基建,54.37378822704797,41.54216207872008,80.03704052370377,2.0
000966.SZ,966,长源电力,70.9314600237214,54.63570010305435,103.5229798650555,0.0
000967.SZ,967,盈峰环境,82.03697562028908,64.64502997968975,116.82086690148776,0.0
000968.SZ,968,蓝焰控股,85.29142553629445,79.18997973725726,97.49431713436884,0.0
000969.SZ,969,安泰科技,37.99507594445551,30.21265663116943,53.55991457102766,1.0
000970.SZ,970,中科三环,80.63039014203653,61.92416110527715,118.0428482155553,0.0
000973.SZ,973,佛塑科技,72.34893999440126,56.97619068810617,103.09443860699145,0.0
000975.SZ,975,银泰黄金,83.80071357527038,79.88400089701133,91.63413893178848,0.0
000976.SZ,976,华铁股份,70.32727410026874,47.66590185082004,115.65001859916612,0.0
000977.SZ,977,浪潮信息,88.13716144429485,80.0664065839607,104.27867116496311,0.0
000978.SZ,978,桂林旅游,79.65309353128235,62.437245624428456,114.08478934499011,0.0
000982.SZ,982,中银绒业,66.96161986874169,49.89601446606066,101.09283067410374,2.0
000983.SZ,983,山西焦煤,84.83063534391982,73.0696417955469,108.35262244066568,0.0
000985.SZ,985,大庆华科,62.96481149544383,44.22339739956288,100.44763968720572,2.0
000988.SZ,988,华工科技,79.47339383091293,60.47896191564205,117.46225766145469,0.0
000989.SZ,989,九芝堂,70.70334019328978,56.499070709967526,99.11187915993428,2.0
000990.SZ,990,诚志股份,65.86097038524998,51.03896652994336,95.50497809586324,2.0
000993.SZ,993,闽东电力,59.45609663631748,41.824947709970274,94.7183944890119,2.0
000995.SZ,995,皇台酒业,58.63630968406968,39.045612630640925,97.81770379092718,2.0
000997.SZ,997,新大陆,81.5969501417451,71.60754574625945,101.5757589327164,0.0
000998.SZ,998,隆平高科,67.79500164451679,51.472593064780405,100.43981880398955,2.0
000999.SZ,999,华润三九,78.46178240094775,59.22195513137856,116.94143694008612,0.0
001696.SZ,1696,宗申动力,47.948670742345406,48.90004387153682,46.04592448396258,1.0
001872.SZ,1872,招商港口,71.52941458646734,59.340850341210405,95.9065430769812,0.0
001896.SZ,1896,豫能控股,65.87862063472365,50.13481628006844,97.36622934403408,2.0
001914.SZ,1914,招商积余,74.86376309360904,57.23612950377632,110.11903027327448,0.0
001965.SZ,1965,招商公路,81.4515227057105,75.99104321939885,92.37248167833384,0.0
001979.SZ,1979,招商蛇口,85.2271843651469,83.30519632203479,89.0711604513711,0.0
002001.SZ,2001,新和成,83.06169577212302,76.62798345698363,95.9291204024018,0.0
002002.SZ,2002,鸿达兴业,73.74299321880952,64.93737287158031,91.35423391326792,0.0
002003.SZ,2003,伟星股份,80.57918394001261,70.47353442291165,100.79048297421453,0.0
002004.SZ,2004,华邦健康,81.02062510070019,64.0762107516783,114.90945379874395,0.0
002006.SZ,2006,精功科技,56.99964300184895,42.754874059147085,85.48918088725267,2.0
002007.SZ,2007,华兰生物,86.3242835173843,83.30590111118872,92.36104832977549,0.0
002008.SZ,2008,大族激光,84.39664040750537,82.9819302340843,87.22606075434751,0.0
002009.SZ,2009,天奇股份,79.14317311469075,64.47773443073552,108.47405048260124,0.0
002010.SZ,2010,传化智联,64.37089526941577,59.05610614925186,75.00047350974359,2.0
002011.SZ,2011,盾安环境,55.621180437969535,47.29467773720528,72.27418583949805,2.0
002012.SZ,2012,凯恩股份,36.58056015230925,29.282427278359197,51.176825900209366,1.0
002013.SZ,2013,中航机电,78.61700756553888,63.69778977521898,108.45544314617872,0.0
002014.SZ,2014,永新股份,58.92224320034074,57.23265046961049,62.301428661801225,1.0
002015.SZ,2015,协鑫能科,45.65359101485927,39.80660623568701,57.34756057320379,1.0
002016.SZ,2016,世荣兆业,81.78614636155856,70.6777185442852,104.0030019961053,0.0
002017.SZ,2017,东信和平,75.09402096307728,53.28350172615808,118.71505943691568,0.0
002019.SZ,2019,亿帆医药,71.7719794660153,50.2012778584413,114.91338268116328,0.0
002020.SZ,2020,京新药业,84.11737064213632,71.49511331985605,109.36188528669686,0.0
002022.SZ,2022,科华生物,69.92163626302218,48.576568639562566,112.6117715099414,0.0
002023.SZ,2023,海特高新,75.50722565756166,62.77438118325275,100.97291460617949,0.0
002024.SZ,2024,苏宁易购,81.77232926763584,67.16712135106802,110.9827451007715,0.0
002025.SZ,2025,航天电器,85.8018018269803,76.54659094554574,104.3122235898494,0.0
002026.SZ,2026,山东威达,77.62686303147333,59.65035316977878,113.57988275486244,0.0
002027.SZ,2027,分众传媒,85.18793709518064,70.8501917285931,113.86342782835573,0.0
002028.SZ,2028,思源电气,68.90028304611909,51.77300619690095,103.15483674455535,2.0
002029.SZ,2029,七匹狼,77.29842613554635,60.87261251852037,110.15005336959833,0.0
002030.SZ,2030,达安基因,77.66128391567553,57.12627146668376,118.73130881365906,0.0
002031.SZ,2031,巨轮智能,71.76140086270044,56.72052367003158,101.84315524803816,0.0
002032.SZ,2032,苏泊尔,86.49408522990802,79.16939574829598,101.1434641931321,0.0
002033.SZ,2033,丽江股份,83.21403267237969,73.64045168444687,102.36119464824532,0.0
002034.SZ,2034,旺能环境,83.05685672239954,73.99971044782043,101.17114927155777,0.0
002035.SZ,2035,华帝股份,78.66944720828594,75.82605587234598,84.3562298801659,0.0
002036.SZ,2036,联创电子,76.15532267214729,66.44172315603451,95.58252170437284,0.0
002037.SZ,2037,保利联合,80.2521232907645,68.90837165587611,102.93962656054129,0.0
002038.SZ,2038,双鹭药业,70.04152991773731,51.03158561137249,108.06141853046694,0.0
002039.SZ,2039,黔源电力,72.92707286680962,71.32489148347989,76.1314356334691,2.0
002040.SZ,2040,南京港,81.69984227857526,60.74424779954204,123.61103123664172,0.0
002041.SZ,2041,登海种业,59.34343715214911,40.74234424354992,96.54562296934748,2.0
002042.SZ,2042,华孚时尚,69.39548715915097,61.77632806234227,84.63380535276838,2.0
002043.SZ,2043,兔宝宝,75.86268498713272,57.46842896012524,112.6511970411477,0.0
002044.SZ,2044,美年健康,83.48213579435321,80.61552359273722,89.2153601975852,0.0
002045.SZ,2045,国光电器,66.8419994887884,49.34543919337522,101.83512007961475,2.0
002046.SZ,2046,国机精工,71.27375254171982,49.78192986543283,114.25739789429376,0.0
002047.SZ,2047,宝鹰股份,55.124227461008026,61.52072147632599,42.33123943037211,1.0
002048.SZ,2048,宁波华翔,80.55110159692686,69.61191796001879,102.429468870743,0.0
002049.SZ,2049,紫光国微,67.36647357695897,54.41635263959204,93.2667154516928,2.0
002050.SZ,2050,三花智控,78.8613291245006,70.84832932482058,94.88732872386063,0.0
002051.SZ,2051,中工国际,71.2577910121777,67.23913049801016,79.2951120405128,2.0
002053.SZ,2053,云南能投,74.51426516165331,62.661212268048615,98.2203709488627,0.0
002054.SZ,2054,德美化工,52.79865323018982,35.186892186612084,88.0221753173453,2.0
002055.SZ,2055,得润电子,78.48191094591067,69.26026944247494,96.92519395278214,0.0
002056.SZ,2056,横店东磁,84.6162214078928,71.85499395367195,110.13867631633448,0.0
002057.SZ,2057,中钢天源,70.6264754873163,52.93992432958325,105.9995778027824,0.0
002059.SZ,2059,云南旅游,42.235391280329225,35.43359288745376,55.83898806608016,1.0
002060.SZ,2060,粤水电,84.80371596927199,75.47170332769903,103.46774125241792,0.0
002061.SZ,2061,浙江交科,82.2573010137443,65.74204516572024,115.2878127097924,0.0
002062.SZ,2062,宏润建设,71.50730957114902,53.05241870427713,108.4170913048928,0.0
002063.SZ,2063,远光软件,66.89332485754525,48.32587328040562,104.02822801182452,2.0
002064.SZ,2064,华峰化学,91.2320508368447,88.61626298487286,96.46362654078844,0.0
002065.SZ,2065,东华软件,79.1269574794486,59.0021230349123,119.37662636852122,0.0
002066.SZ,2066,瑞泰科技,47.06808402771124,30.71301609514028,79.77821989285317,2.0
002067.SZ,2067,景兴纸业,50.62292423095271,36.90614773510899,78.05647722264013,2.0
002068.SZ,2068,黑猫股份,66.2579441201726,53.0025443084841,92.7687437435496,2.0
002069.SZ,2069,獐子岛,63.1125521147021,45.72717962067983,97.88329710274662,2.0
002073.SZ,2073,软控股份,44.64478330290066,34.13451059340404,65.66532872189391,1.0
002074.SZ,2074,国轩高科,82.56806187807021,65.66363793364147,116.3769097669277,0.0
002075.SZ,2075,沙钢股份,73.72016916474956,56.32773793326963,108.50503162770944,0.0
002077.SZ,2077,大港股份,68.60660733389405,48.19831607907014,109.42318984354188,2.0
002078.SZ,2078,太阳纸业,79.65509117714844,71.88395431148983,95.19736490846564,0.0
002079.SZ,2079,苏州固锝,67.8523219069636,55.48229617487459,92.5923733711416,2.0
002080.SZ,2080,中材科技,86.5596145060727,81.09124222209724,97.49635907402364,0.0
002081.SZ,2081,金螳螂,90.76913535247898,84.5896021538577,103.12820174972154,0.0
002082.SZ,2082,万邦德,49.317137863730544,38.2973464759283,71.35672063933502,1.0
002083.SZ,2083,孚日股份,79.35708275925997,70.09206004677827,97.88712818422334,0.0
002084.SZ,2084,海鸥住工,72.89244264186154,56.98831241198444,104.70070310161574,0.0
002085.SZ,2085,万丰奥威,73.67252940261095,57.641680777646144,105.73422665254054,0.0
002087.SZ,2087,新野纺织,76.77314353898363,60.82674445252695,108.66594171189702,0.0
002088.SZ,2088,鲁阳节能,86.57225956646916,79.35360485476096,101.00956898988557,0.0
002090.SZ,2090,金智科技,75.93024125887084,80.49287742551557,66.80496892558136,0.0
002091.SZ,2091,江苏国泰,68.11540619363282,52.56405585503918,99.21810687082012,2.0
002092.SZ,2092,中泰化学,82.94991880981402,72.67927681878129,103.49120279187947,0.0
002093.SZ,2093,国脉科技,75.48456351447894,56.539018447089376,113.37565364925806,0.0
002094.SZ,2094,青岛金王,70.92302705675536,48.89810715612701,114.97286685801204,0.0
002095.SZ,2095,生意宝,72.81022667826448,54.34832595550613,109.7340281237812,0.0
002096.SZ,2096,南岭民爆,74.44790026404945,58.53936292683153,106.2649749384853,0.0
002097.SZ,2097,山河智能,78.66880230795304,63.75530766516784,108.49579159352344,0.0
002098.SZ,2098,浔兴股份,53.40653121565413,38.24122004312588,83.73715356071062,2.0
002099.SZ,2099,海翔药业,83.27087587269014,68.95515198956906,111.9023236389323,0.0
002100.SZ,2100,天康生物,85.23194416143426,80.01115939748868,95.6735136893254,0.0
002101.SZ,2101,广东鸿图,79.05726082598953,64.66281733324277,107.84614781148304,0.0
002103.SZ,2103,广博股份,59.055050161075805,42.51523425479781,92.1346819736318,2.0
002104.SZ,2104,恒宝股份,65.66095301642552,45.32182286615026,106.33921331697604,2.0
002105.SZ,2105,信隆健康,40.793401923182365,28.85485389421364,64.67049798111982,1.0
002106.SZ,2106,莱宝高科,79.83678421653593,75.42565674120318,88.65903916720143,0.0
002107.SZ,2107,沃华医药,76.41960244824594,57.6684802014624,113.92184694181302,0.0
002108.SZ,2108,沧州明珠,71.21925188829219,48.68876052387496,116.28023461712664,0.0
002109.SZ,2109,兴化股份,65.56508515738308,46.77361135051967,103.14803277110992,2.0
002110.SZ,2110,三钢闽光,80.9383447742209,72.78895749709312,97.23711932847644,0.0
002111.SZ,2111,威海广泰,82.13567441265685,70.84526196006917,104.71649931783224,0.0
002114.SZ,2114,罗平锌电,59.65257511113488,44.63122194103539,89.69528145133387,2.0
002115.SZ,2115,三维通信,80.41777742181921,68.63946169503313,103.97440887539136,0.0
002116.SZ,2116,中国海诚,46.58553999573724,44.06306868539019,51.63048261643132,1.0
002117.SZ,2117,东港股份,79.06161124204826,66.50400368766861,104.17682635080754,0.0
002118.SZ,2118,紫鑫药业,57.459699207690846,38.80499420649176,94.76910921008904,2.0
002119.SZ,2119,康强电子,81.94683155895007,69.03170533655558,107.77708400373903,0.0
002120.SZ,2120,韵达股份,68.72648286636485,72.00928755216606,62.16087349476243,2.0
002121.SZ,2121,科陆电子,52.62492831766954,36.38523078712293,85.10432337876277,2.0
600000.SH,600000,浦发银行,82.77251004169642,82.46178974436592,83.39395063635743,0.0
600004.SH,600004,白云机场,90.96442448203396,88.22188286575806,96.44950771458576,0.0
600006.SH,600006,东风汽车,66.33954682408526,55.82758477750286,87.36347091725007,2.0
600007.SH,600007,中国国贸,69.8838328861077,56.91419310236686,95.82311245358936,2.0
600008.SH,600008,首创环保,74.74683608889336,54.2475306431855,115.74544698030908,0.0
600009.SH,600009,上海机场,88.21190879063272,80.1157621700126,104.40420203187296,0.0
600010.SH,600010,包钢股份,77.23307114030344,57.61512847281861,116.4689564752731,0.0
600011.SH,600011,华能国际,58.88320073040399,47.386467010533806,81.87666817014437,2.0
600012.SH,600012,皖通高速,57.87133692795314,46.4290182660406,80.75597425177821,2.0
600015.SH,600015,华夏银行,84.34659101918483,80.02181644781152,92.99614016193146,0.0
600016.SH,600016,民生银行,82.27727899029674,78.56228549303361,89.70726598482298,0.0
600017.SH,600017,日照港,77.19302836989955,62.71640327548716,106.14627855872436,0.0
600018.SH,600018,上港集团,81.87275573883849,69.8058984798283,106.00647025685888,0.0
600019.SH,600019,宝钢股份,84.51479328616969,77.2319232623332,99.08053333384268,0.0
600020.SH,600020,中原高速,51.77544011669315,41.62590379895704,72.07451275216536,1.0
600021.SH,600021,上海电力,74.06347906862942,66.55331419189643,89.08380882209539,0.0
600022.SH,600022,山东钢铁,80.58159031561229,65.12845337789227,111.48786419105232,0.0
600023.SH,600023,浙能电力,82.15918648781575,67.18213282764688,112.11329380815346,0.0
600025.SH,600025,华能水电,81.75077235801686,70.81125462680703,103.62980782043653,0.0
600026.SH,600026,中远海能,80.6575411751746,72.2910738532253,97.3904758190732,0.0
