ts_code,symbol,name,k,d,j
002093.SZ,2093,国脉科技,38.25564884621183,45.1660468880659,24.43485276250368
002094.SZ,2094,青岛金王,52.50674524819556,58.42922979857788,40.66177614743091
002095.SZ,2095,生意宝,49.83937488060265,54.69243826861093,40.1332481045861
002096.SZ,2096,南岭民爆,76.81740076095865,74.08340198677078,82.28539830933437
002097.SZ,2097,山河智能,56.02984430878538,58.108046362882966,51.873440200590196
002098.SZ,2098,浔兴股份,61.00441923368652,67.87292224831984,47.26741320441988
002099.SZ,2099,海翔药业,85.9441655737953,78.42269755850009,100.98710160438571
002100.SZ,2100,天康生物,62.993813261746865,64.05465810138153,60.87212358247751
002101.SZ,2101,广东鸿图,67.00697761017156,68.81934791019609,63.38223701012251
002103.SZ,2103,广博股份,23.352138595172516,35.61044571397689,-1.16447564243623
002104.SZ,2104,恒宝股份,24.79579503010794,32.19551483281833,9.996355424687152
002105.SZ,2105,信隆健康,44.47056275401657,51.294397252429626,30.82289375719047
002106.SZ,2106,莱宝高科,42.056064794860944,52.513902793389924,21.140388797802984
002107.SZ,2107,沃华医药,51.50658625570786,48.44641540180512,57.626927963513324
002108.SZ,2108,沧州明珠,35.39019776271522,48.245871541631075,9.678850204883503
002109.SZ,2109,兴化股份,60.53909465020569,59.35116598079557,62.91495198902592
002110.SZ,2110,三钢闽光,83.55342084524213,77.02365639951248,96.61294973670144
002111.SZ,2111,威海广泰,55.199905767599205,57.61155594480212,50.376605413193374
002114.SZ,2114,罗平锌电,68.22240782273721,63.97420527791909,76.71881291237345
002115.SZ,2115,三维通信,31.454540532583543,33.95845260450365,26.44671638874334
002116.SZ,2116,中国海诚,78.99388504856657,72.84080283392426,91.30004947785119
002117.SZ,2117,东港股份,17.74367521594842,25.39789332020801,2.435239007429246
002118.SZ,2118,紫鑫药业,53.963647220832414,55.99686623371464,49.89720919506797
002119.SZ,2119,康强电子,36.08611350587935,44.78240168591684,18.693537145804356
002120.SZ,2120,韵达股份,63.17150862795429,61.59263055930975,66.32926476524337
002121.SZ,2121,科陆电子,63.36589862017757,65.45626456196496,59.18516673660278
600000.SH,600000,浦发银行,81.93722833540237,76.41410201906683,92.98348096807342
600004.SH,600004,白云机场,61.42129648510555,48.76215933701717,86.73957078128231
600006.SH,600006,东风汽车,35.363466610805816,43.20244345787124,19.685512916674966
600007.SH,600007,中国国贸,65.80641107139158,63.08697594203975,71.24528133009524
600008.SH,600008,首创环保,42.604742308445964,51.551048402900214,24.712130119537463
600009.SH,600009,上海机场,49.482611918388166,36.71095428545203,75.02592718426044
600010.SH,600010,包钢股份,71.4786509025192,65.86321771506955,82.70951727741851
600011.SH,600011,华能国际,49.40924007695001,47.43498025188164,53.357759727086744
600012.SH,600012,皖通高速,65.52937873982415,65.29809914346522,65.99193793254202
600015.SH,600015,华夏银行,63.485753549476115,57.399490638046785,75.65827937233479
600016.SH,600016,民生银行,64.33710010673167,61.00172421854718,71.00785188310064
600017.SH,600017,日照港,49.71545924078907,54.31867889296576,40.509019936435706
600018.SH,600018,上港集团,51.14375626793925,54.534518334082605,44.36223213565256
600019.SH,600019,宝钢股份,83.78568057181101,75.9095012024607,99.53803931051164
600020.SH,600020,中原高速,63.711542230060715,63.28434254360177,64.5659416029786
600021.SH,600021,上海电力,50.70019017508369,49.35491010140048,53.39075032245012
600022.SH,600022,山东钢铁,67.0178929438188,67.59372314927865,65.86623253289909
600023.SH,600023,浙能电力,24.71387792050553,28.713922349399855,16.71378906271689
600025.SH,600025,华能水电,30.973477887058156,37.05092511676874,18.818583427636995
600026.SH,600026,中远海能,64.04300822754358,60.56294318152663,71.0031383195775
600027.SH,600027,华电国际,71.05113365116725,60.91477024051119,91.32386047247937
600028.SH,600028,中国石化,81.58124454420755,73.16789292097931,98.40794779066402
